Código Unb;Armazém;Código Região;Id Catálogo;Nome Catálogo;Código;Descrição;Ativo;Item Geral;Geral para regiões;Retornável;Descartavel;Camadas;Quantidade Palete;Quantidade Palete Dúzia;Fator;Código embalagem;Código tipo embalagem;Embalagem;Grupo;Subgrupo;Embalagem/Tipo produto;Altura do palete;Quantidade de Lastros/Camadas;Largura do item;Altura do item;Comprimento do item;Peso bruto do item;Base palete;Topo Palete;Barril;Água/Isotônico;Tipo Caixa;Quantidade de unidades por caixa;Fator14;Quantidade14;Fator21;Quantidade21;Fator28;Quantidade28;Fator35;Quantidade35;Fator42;Quantidade42;Código subtipo;Descrição subtipo;Ocupação extra;Pré-picking Marketplace
;;SAZ - Argentina;10.0;SAZ - Argentina;76462;Vino Norton Cosecha Tardía Rosado Dulce 750cc6;True;False;True;False;True;5;150;150;6.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.1867;30.0;0.28;60.0;0.3733;90.0;0.4667;120.0;0.56;150.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76462;Vino Norton Cosecha Tardía Rosado Dulce 750cc6;True;False;True;False;True;5;150;150;6.0;2152.0;2152.0;CAJA VINO;21.0;215.0;2152 - CAJA VINO (Tipo: 2152 - CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.9333;30.0;0.7;60.0;0.6222;90.0;0.5833;120.0;0.56;150.0;;;False;False
120;CD Mendoza;;10.0;SAZ - Argentina;76462;Vino Norton Cosecha Tardía Rosado Dulce 750cc6;True;False;True;False;True;5;150;150;6.0;2051.0;2051.0;ROS /MZA- CAJA VINO;20.0;205.0;2051 - ROS /MZA- CAJA VINO (Tipo: 2051 - ROS /MZA- CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.9333;30.0;0.7;60.0;0.6222;90.0;0.5833;120.0;0.56;150.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76462;Vino Norton Cosecha Tardía Rosado Dulce 750cc6;True;False;True;False;True;5;150;150;6.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.9333;30.0;0.7;60.0;0.6222;90.0;0.5833;120.0;0.56;150.0;;;False;False
;;2200;;;76462;Vino Norton Cosecha Tardía Rosado Dulce 750cc6;True;False;True;False;True;5;150;150;0.56;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.56;150.0;;;False;False
;;2200;;;76463;Vino Norton Cosecha Tardía Tinto Dulce 750cc6;True;False;True;False;True;5;150;150;0.56;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.56;150.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76463;Vino Norton Cosecha Tardía Tinto Dulce 750cc6;True;False;True;False;True;5;150;150;6.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.1867;30.0;0.28;60.0;0.3733;90.0;0.4667;120.0;0.56;150.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76463;Vino Norton Cosecha Tardía Tinto Dulce 750cc6;True;False;True;False;True;5;150;150;6.0;2152.0;2152.0;CAJA VINO;21.0;215.0;2152 - CAJA VINO (Tipo: 2152 - CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.9333;30.0;0.7;60.0;0.6222;90.0;0.5833;120.0;0.56;150.0;;;False;False
120;CD Mendoza;;10.0;SAZ - Argentina;76463;Vino Norton Cosecha Tardía Tinto Dulce 750cc6;True;False;True;False;True;5;150;150;6.0;2051.0;2051.0;ROS /MZA- CAJA VINO;20.0;205.0;2051 - ROS /MZA- CAJA VINO (Tipo: 2051 - ROS /MZA- CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.9333;30.0;0.7;60.0;0.6222;90.0;0.5833;120.0;0.56;150.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76463;Vino Norton Cosecha Tardía Tinto Dulce 750cc6;True;False;True;False;True;5;150;150;6.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.9333;30.0;0.7;60.0;0.6222;90.0;0.5833;120.0;0.56;150.0;;;False;False
;;2200;;;76466;SIDRA 1930 TENTACION DE ANANA 750cc6;True;False;True;False;True;5;100;100;0.84;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;20;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.84;100.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76466;SIDRA 1930 ANANA TENTACION X6 750CC;True;False;True;False;True;6;100;100;6.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;6;1.0;1.0;1.0;1.0;False;False;False;False;;;0.28;76.0;0.42;82.0;0.56;88.0;0.7;94.0;0.84;100.0;;;False;False
120;CD Mendoza;;10.0;SAZ - Argentina;76466;SIDRA 1930 ANANA TENTACION X6 750CC;True;False;True;False;True;6;100;100;6.0;2051.0;2051.0;ROS /MZA- CAJA VINO;20.0;205.0;2051 - ROS /MZA- CAJA VINO (Tipo: 2051 - ROS /MZA- CAJA VINO);1.0;6;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3684;76.0;0.5122;82.0;0.6364;88.0;0.7447;94.0;0.84;100.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76466;SIDRA 1930 ANANA TENTACION X6 750CC;True;False;True;False;True;6;100;100;6.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;6;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3684;76.0;0.5122;82.0;0.6364;88.0;0.7447;94.0;0.84;100.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76467;SIDRA 1930 FRESA PASSION X6 750CC;True;False;True;False;True;6;100;100;6.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;6;1.0;1.0;1.0;1.0;False;False;False;False;;;0.28;76.0;0.42;82.0;0.56;88.0;0.7;94.0;0.84;100.0;;;False;False
120;CD Mendoza;;10.0;SAZ - Argentina;76467;SIDRA 1930 FRESA PASSION X6 750CC;True;False;True;False;True;6;100;100;6.0;2051.0;2051.0;ROS /MZA- CAJA VINO;20.0;205.0;2051 - ROS /MZA- CAJA VINO (Tipo: 2051 - ROS /MZA- CAJA VINO);1.0;6;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3684;76.0;0.5122;82.0;0.6364;88.0;0.7447;94.0;0.84;100.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76467;SIDRA 1930 FRESA PASSION X6 750CC;True;False;True;False;True;6;100;100;6.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;6;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3684;76.0;0.5122;82.0;0.6364;88.0;0.7447;94.0;0.84;100.0;;;False;False
;;2200;;;76467;SIDRA 1930 PASION DE FRESA 750cc6;True;False;True;False;True;5;100;100;0.84;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;20;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.84;100.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76472;LOLA MONTES RED BLEND X6 750CC;True;False;True;False;True;3;84;84;6.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;28;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;1.0;84.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76472;LOLA MONTES RED BLEND X6 750CC;True;False;True;False;True;3;84;84;6.0;2152.0;2152.0;CAJA VINO;21.0;215.0;2152 - CAJA VINO (Tipo: 2152 - CAJA VINO);1.0;28;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;1.0;84.0;;;False;False
120;CD Mendoza;;10.0;SAZ - Argentina;76472;LOLA MONTES RED BLEND X6 750CC;True;False;True;False;True;3;84;84;6.0;2051.0;2051.0;ROS /MZA- CAJA VINO;20.0;205.0;2051 - ROS /MZA- CAJA VINO (Tipo: 2051 - ROS /MZA- CAJA VINO);1.0;28;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;1.0;84.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76472;LOLA MONTES RED BLEND X6 750CC;True;False;True;False;True;3;84;84;6.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;28;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;1.0;84.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76473;MIKE's POM 6X4 355cc;True;False;True;False;True;9;117;117;24.0;5023.0;5023.0;LATA 354;50.0;502.0;5023 - LATA 354 (Tipo: 5023 - LATA 354);1.0;13;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3457;81.0;0.4667;90.0;0.5657;99.0;0.6481;108.0;0.7179;117.0;;;False;False
;;2200;;;76473;MIKE´S HARD POMELO+VODKA LATA 355 6X4;True;False;True;False;True;9;117;130;0.65;5023.0;5023.0;LATA 354;50.0;502.0;5023 - LATA 354 (Tipo: 5023 - LATA 354);1.0;13;1.0;1.0;1.0;1.0;False;False;False;False;;;25.2;1.0;37.8;1.0;50.4;1.0;63.0;1.0;0.5815;130.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76474;MIK POM X24 355;True;False;True;False;True;0;0;0;0.0;;;;;;;0.0;0;0.0;0.0;0.0;0.0;False;False;False;False;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76475;GP SIDRA 1930 X2 1500CC+2VASOS ;True;False;True;False;True;0;0;0;0.0;;;;;;;0.0;0;0.0;0.0;0.0;0.0;False;False;False;False;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76476;YERBA MATE PLAYADITO C/PALO X10 500;True;False;True;False;True;10;90;90;10.0;7011.0;7011.0;CH MKT - YERBAS;70.0;701.0;7011 - CH MKT - YERBAS (Tipo: 7011 - YERBAS);1.0;9;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3111;54.0;0.4667;63.0;0.6222;72.0;0.7778;81.0;0.9333;90.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76476;YERBA MATE PLAYADITO C/PALO X10 500;True;False;True;False;False;10;90;90;10.0;3041.0;3041.0;YERBAS;30.0;304.0;3041 - YERBAS (Tipo: 3041 - YERBAS);1.0;9;1.0;1.0;1.0;1.0;False;True;False;False;;;0.5185;54.0;0.6667;63.0;0.7778;72.0;0.8642;81.0;0.9333;90.0;;;False;False
11;CD Neuquen;;10.0;SAZ - Argentina;76476;YERBA MATE PLAYADITO C/PALO X10 500;True;False;True;False;True;10;90;90;10.0;1081.0;1081.0;NQN -YERBAS;10.0;108.0;1081 - NQN -YERBAS (Tipo: 1081 - NQN -YERBAS);1.0;9;1.0;1.0;1.0;1.0;False;False;False;False;;;0.5185;54.0;0.6667;63.0;0.7778;72.0;0.8642;81.0;0.9333;90.0;;;False;False
19;CD Tucuman;;10.0;SAZ - Argentina;76476;YERBA MATE PLAYADITO C/PALO X10 500;True;False;True;False;True;9;90;90;1.0;7011.0;7011.0;CH MKT - YERBAS;70.0;701.0;7011 - CH MKT - YERBAS (Tipo: 7011 - YERBAS);1.0;10;1.0;1.0;1.0;1.0;False;False;False;False;;;0.56;50.0;0.7;60.0;0.8;70.0;0.875;80.0;0.9333;90.0;;;False;False
;;2200;;;76476;YERBA MATE PLAYADITO C/PALO X10 500;True;False;True;False;True;9;90;90;10.0;7011.0;7011.0;CH MKT - YERBAS;70.0;701.0;7011 - CH MKT - YERBAS (Tipo: 7011 - YERBAS);1.0;10;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.9333;90.0;;;False;False
;;2200;;;76477;Yerba Mate Playadito c/palo X5 1000g;True;False;True;False;True;9;100;100;0.93;7011.0;7011.0;CH MKT - YERBAS;70.0;701.0;7011 - CH MKT - YERBAS (Tipo: 7011 - YERBAS);1.0;10;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.84;100.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76477;YERBA 1000G PLAYADITO C/PALO X5;True;False;True;False;True;10;100;100;5.0;7011.0;7011.0;CH MKT - YERBAS;70.0;701.0;7011 - CH MKT - YERBAS (Tipo: 7011 - YERBAS);1.0;10;1.0;1.0;1.0;1.0;False;False;False;False;;;0.28;60.0;0.42;70.0;0.56;80.0;0.7;90.0;0.84;100.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76477;YERBA 1000G PLAYADITO C/PALO X5;True;False;True;False;False;10;100;100;5.0;3041.0;3041.0;YERBAS;30.0;304.0;3041 - YERBAS (Tipo: 3041 - YERBAS);1.0;10;1.0;1.0;1.0;1.0;False;True;False;False;;;0.4667;60.0;0.6;70.0;0.7;80.0;0.7778;90.0;0.84;100.0;;;False;False
11;CD Neuquen;;10.0;SAZ - Argentina;76477;YERBA 1000G PLAYADITO C/PALO X5;True;False;True;False;True;10;100;100;5.0;1081.0;1081.0;NQN -YERBAS;10.0;108.0;1081 - NQN -YERBAS (Tipo: 1081 - NQN -YERBAS);1.0;10;1.0;1.0;1.0;1.0;False;False;False;False;;;0.4667;60.0;0.6;70.0;0.7;80.0;0.7778;90.0;0.84;100.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76479;CAHCA AMX12 50;True;False;True;False;True;6;90;90;12.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.9333;90.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76479;CAHCA AMX12 50;True;False;True;False;True;6;90;90;12.0;2152.0;2152.0;CAJA VINO;21.0;215.0;2152 - CAJA VINO (Tipo: 2152 - CAJA VINO);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.9333;90.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76479;CAHCA AMX12 50;True;False;True;False;True;6;90;90;12.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.9333;90.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76481;CACHAM Rx12 50;True;False;True;False;True;6;90;90;12.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.9333;90.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76481;CACHAM Rx12 50;True;False;True;False;True;6;90;90;12.0;2152.0;2152.0;CAJA VINO;21.0;215.0;2152 - CAJA VINO (Tipo: 2152 - CAJA VINO);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.9333;90.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76481;CACHAM Rx12 50;True;False;True;False;True;6;90;90;12.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.9333;90.0;;;False;False
;;2200;;;76482;Vino Toro Tetra Brick 12x1000cc;True;False;True;False;True;6;90;90;12.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3111;30.0;0.4667;45.0;0.6222;60.0;0.7778;75.0;0.9333;90.0;;;False;False
;;2200;;;76483;Vino Alma Mora Malbec 750cc6;True;False;True;False;True;5;150;150;6.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.1867;30.0;0.28;60.0;0.3733;90.0;0.4667;120.0;0.56;150.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76483;Vino Alma Mora Malbec 750cc6;True;False;True;False;True;5;150;150;6.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.1867;30.0;0.28;60.0;0.3733;90.0;0.4667;120.0;0.56;150.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76483;Vino Alma Mora Malbec 750cc6;True;False;True;False;True;5;150;150;6.0;2152.0;2152.0;CAJA VINO;21.0;215.0;2152 - CAJA VINO (Tipo: 2152 - CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.9333;30.0;0.7;60.0;0.6222;90.0;0.5833;120.0;0.56;150.0;;;False;False
120;CD Mendoza;;10.0;SAZ - Argentina;76483;Vino Alma Mora Malbec 750cc6;True;False;True;False;True;5;150;150;6.0;2051.0;2051.0;ROS /MZA- CAJA VINO;20.0;205.0;2051 - ROS /MZA- CAJA VINO (Tipo: 2051 - ROS /MZA- CAJA VINO);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.9333;30.0;0.7;60.0;0.6222;90.0;0.5833;120.0;0.56;150.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76483;Vino Alma Mora Malbec 750cc6;True;False;True;False;True;5;150;150;6.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;30;1.0;1.0;1.0;1.0;False;False;False;False;;;0.9333;30.0;0.7;60.0;0.6222;90.0;0.5833;120.0;0.56;150.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76485;FAMILIA GASCÓN MALBEC X6 750cc;True;False;True;False;True;7;84;84;6.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;12;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;1.0;84.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76485;FAMILIA GASCÓN MALBEC X6 750cc;True;False;True;False;True;7;84;84;6.0;2152.0;2152.0;CAJA VINO;21.0;215.0;2152 - CAJA VINO (Tipo: 2152 - CAJA VINO);1.0;12;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;1.0;84.0;;;False;False
120;CD Mendoza;;10.0;SAZ - Argentina;76485;FAMILIA GASCÓN MALBEC X6 750cc;True;False;True;False;True;7;84;84;6.0;2051.0;2051.0;ROS /MZA- CAJA VINO;20.0;205.0;2051 - ROS /MZA- CAJA VINO (Tipo: 2051 - ROS /MZA- CAJA VINO);1.0;12;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;1.0;84.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76485;FAMILIA GASCÓN MALBEC X6 750cc;True;False;True;False;True;7;84;84;6.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;12;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;1.0;84.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76501;ANANA FIZZ DEL VALLE 720cc6;True;False;True;False;True;5;110;110;6.0;7031.0;7031.0;CH MKP - CAJA VINO;70.0;703.0;7031 - CH MKP - CAJA VINO (Tipo: 7031 - CAJA VINO);1.0;22;1.0;1.0;1.0;1.0;False;False;False;False;;;0.2545;22.0;0.3818;44.0;0.5091;66.0;0.6364;88.0;0.7636;110.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76501;ANANA FIZZ DEL VALLE 720cc6;True;False;True;False;True;5;110;110;6.0;2152.0;2152.0;CAJA VINO;21.0;215.0;2152 - CAJA VINO (Tipo: 2152 - CAJA VINO);1.0;22;1.0;1.0;1.0;1.0;False;False;False;False;;;1.2727;22.0;0.9545;44.0;0.8485;66.0;0.7955;88.0;0.7636;110.0;;;False;False
120;CD Mendoza;;10.0;SAZ - Argentina;76501;ANANA FIZZ DEL VALLE 720cc6;True;False;True;False;True;5;110;110;6.0;2051.0;2051.0;ROS /MZA- CAJA VINO;20.0;205.0;2051 - ROS /MZA- CAJA VINO (Tipo: 2051 - ROS /MZA- CAJA VINO);1.0;22;1.0;1.0;1.0;1.0;False;False;False;False;;;1.2727;22.0;0.9545;44.0;0.8485;66.0;0.7955;88.0;0.7636;110.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76501;ANANA FIZZ DEL VALLE 720cc6;True;False;True;False;True;5;110;110;6.0;1101.0;1101.0;CAJA VINO - CRP;10.0;110.0;1101 - CAJA VINO - CRP (Tipo: 1101 - CAJA VINO - CRP);1.0;22;1.0;1.0;1.0;1.0;False;False;False;False;;;1.2727;22.0;0.9545;44.0;0.8485;66.0;0.7955;88.0;0.7636;110.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76503;LECHE LV ILOLAY ENTERA X12 1LT;True;False;True;False;True;5;75;75;12.0;7032.0;7032.0;CH MKT - TETRA 1 L;70.0;703.0;7032 - CH MKT - TETRA 1 L (Tipo: 7032 - TETRA 1 L);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3733;15.0;0.56;30.0;0.7467;45.0;0.9333;60.0;1.12;75.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76503;LECHE LV ILOLAY ENTERA X12 1LT;True;False;True;False;False;5;75;75;12.0;3044.0;3044.0;TETRA 1 L;30.0;304.0;3044 - TETRA 1 L (Tipo: 3044 - TETRA 1 L);1.0;15;1.0;1.0;1.0;1.0;False;True;False;False;;;1.8667;15.0;1.4;30.0;1.2444;45.0;1.1667;60.0;1.12;75.0;;;False;False
11;CD Neuquen;;10.0;SAZ - Argentina;76503;LECHE LV ILOLAY ENTERA X12 1LT;True;False;True;False;False;5;75;75;12.0;3044.0;3044.0;TETRA 1 L;30.0;304.0;3044 - TETRA 1 L (Tipo: 3044 - TETRA 1 L);1.0;15;1.0;1.0;1.0;1.0;False;True;False;False;;;1.8667;15.0;1.4;30.0;1.2444;45.0;1.1667;60.0;1.12;75.0;;;False;False
19;CD Tucuman;;10.0;SAZ - Argentina;76503;LECHE LV ILOLAY ENTERA X12 1LT;True;False;True;False;True;5;75;75;1.0;7032.0;7032.0;CH MKT - TETRA 1 L;70.0;703.0;7032 - CH MKT - TETRA 1 L (Tipo: 7032 - TETRA 1 L);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3733;75.0;0.56;75.0;0.7467;75.0;0.9333;75.0;1.12;75.0;;;False;False
12;CD Corrientes;;10.0;SAZ - Argentina;76503;LECHE LV ILOLAY ENTERA X12 1LT;True;False;True;False;True;5;75;75;12.0;1103.0;1103.0;TETRA 1 L - CRP;70.0;110.0;1103 - TETRA 1 L - CRP (Tipo: 1103 - TETRA 1 L - CRP);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;1.8667;15.0;1.4;30.0;1.2444;45.0;1.1667;60.0;1.12;75.0;;;False;False
;;2200;;;76503;LECHE LV ILOLAY ENTERA X12 1LT;True;False;True;False;True;5;140;140;0.6;5036.0;5036.0;ROS2 -CZA OW VD 330;50.0;503.0;5036 - ROS2 -CZA OW VD 330 (Tipo: 5036 - ROS2 -CZA OW VD 330);1.0;28;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.6;140.0;;;False;False
;;2200;;;76504;LECHE LV ILOLAY DESCREMADA X12 1LT;True;False;True;False;True;5;75;75;112.0;5036.0;5036.0;ROS2 -CZA OW VD 330;50.0;503.0;5036 - ROS2 -CZA OW VD 330 (Tipo: 5036 - ROS2 -CZA OW VD 330);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;28.0;1.0;42.0;1.0;56.0;1.0;70.0;1.0;0.75;112.0;;;False;False
;;SAZ - Argentina;10.0;SAZ - Argentina;76504;LECHE LV ILOLAY DESCREMADA X12 1LT;True;False;True;False;True;5;75;75;12.0;7032.0;7032.0;CH MKT - TETRA 1 L;70.0;703.0;7032 - CH MKT - TETRA 1 L (Tipo: 7032 - TETRA 1 L);1.0;15;1.0;1.0;1.0;1.0;False;False;False;False;;;0.3733;15.0;0.56;30.0;0.7467;45.0;0.9333;60.0;1.12;75.0;;;False;False
21;CD Rosario II;;10.0;SAZ - Argentina;76504;LECHE LV ILOLAY DESCREMADA X12 1LT;True;False;True;False;False;5;75;75;12.0;3044.0;3044.0;TETRA 1 L;30.0;304.0;3044 - TETRA 1 L (Tipo: 3044 - TETRA 1 L);1.0;15;1.0;1.0;1.0;1.0;False;True;False;False;;;1.8667;15.0;1.4;30.0;1.2444;45.0;1.1667;60.0;1.12;75.0;;;False;False
